,ANO,ID,UNIDADE DE ENSINO,CARGO,TIPO DE FUNÇÃO,QUANTIDADE
0,2024,1,27 DE NOVEMBRO,PROFESSOR 1,,2
1,2024,2,27 DE NOVEMBRO,PROFESSOR 1,Apoio Pedagógico Diurno,1
2,2024,3,27 DE NOVEMBRO,PROFESSOR 1,Coordenador pedagógico,1
3,2024,4,27 DE NOVEMBRO,PROFESSOR 1,Diretor,1
4,2024,5,27 DE NOVEMBRO,PROFESSOR 1,em sala de aula,9
5,2024,6,27 DE NOVEMBRO,PROFESSOR 1,Vice-diretor,1
6,2024,7,ABILIO GOMES,PROFESSOR 1,Apoio Pedagógico Noturno,1
7,2024,8,ABILIO GOMES,PROFESSOR 1,Coordenador pedagógico,1
8,2024,9,ABILIO GOMES,PROFESSOR 1,Diretor,1
9,2024,10,ABILIO GOMES,PROFESSOR 1,em sala de aula,9
10,2024,11,ABILIO GOMES,PROFESSOR 1,Professor Readaptado,2
11,2024,12,ABILIO GOMES,PROFESSOR 1,Vice-diretor,1
12,2024,13,ALDA ROMEU,PROFESSOR 1,,4
13,2024,14,ALDA ROMEU,PROFESSOR 1,Assistente de direção,1
14,2024,15,ALDA ROMEU,PROFESSOR 1,Coordenador pedagógico,1
15,2024,16,ALDA ROMEU,PROFESSOR 1,Diretor,1
16,2024,17,ALDA ROMEU,PROFESSOR 1,em sala de aula,7
17,2024,18,ALDA ROMEU,PROFESSOR 1,Professor Readaptado,2
18,2024,19,ALDA ROMEU,PROFESSOR 1,Vice-diretor,1
19,2024,20,ALMIRANTE SOARES DUTRA,PROFESSOR 1,,1
20,2024,21,ALMIRANTE SOARES DUTRA,PROFESSOR 1,Assistente de direção,1
21,2024,22,ALMIRANTE SOARES DUTRA,PROFESSOR 1,Coordenador pedagógico,1
22,2024,23,ALMIRANTE SOARES DUTRA,PROFESSOR 1,Diretor,1
23,2024,24,ALMIRANTE SOARES DUTRA,PROFESSOR 1,em sala de aula,11
24,2024,25,ALMIRANTE SOARES DUTRA,PROFESSOR 1,Professor Readaptado,2
25,2024,26,ALTO DA BELA VISTA,PROFESSOR 1,,1
26,2024,27,ALTO DA BELA VISTA,PROFESSOR 1,Coordenador pedagógico,1
27,2024,28,ALTO DA BELA VISTA,PROFESSOR 1,Diretor,1
28,2024,29,ALTO DA BELA VISTA,PROFESSOR 1,em sala de aula,6
29,2024,30,ALTO DA BELA VISTA,PROFESSOR 1,Vice-diretor,1
30,2024,31,ALTO DA GUABIRABA,PROFESSOR 1,,1
31,2024,32,ALTO DA GUABIRABA,PROFESSOR 1,Apoio Pedagógico Noturno,1
32,2024,33,ALTO DA GUABIRABA,PROFESSOR 1,Coordenador pedagógico,2
33,2024,34,ALTO DA GUABIRABA,PROFESSOR 1,Diretor,1
34,2024,35,ALTO DA GUABIRABA,PROFESSOR 1,em sala de aula,11
35,2024,36,ALTO DA GUABIRABA,PROFESSOR 1,Professor Readaptado,1
36,2024,37,ALTO DA GUABIRABA,PROFESSOR 1,Vice-diretor,1
37,2024,38,ALTO DO MARACANA,PROFESSOR 1,,2
38,2024,39,ALTO DO MARACANA,PROFESSOR 1,Apoio Pedagógico Diurno,1
39,2024,40,ALTO DO MARACANA,PROFESSOR 1,Assistente de direção,1
40,2024,41,ALTO DO MARACANA,PROFESSOR 1,Coordenador pedagógico,1
41,2024,42,ALTO DO MARACANA,PROFESSOR 1,Diretor,1
42,2024,43,ALTO DO MARACANA,PROFESSOR 1,em sala de aula,9
43,2024,44,ALTO DO MARACANA,PROFESSOR 1,Vice-diretor,1
44,2024,45,ALTO DO PASCOAL,PROFESSOR 1,,4
45,2024,46,ALTO DO PASCOAL,PROFESSOR 1,Coordenador pedagógico,1
46,2024,47,ALTO DO PASCOAL,PROFESSOR 1,Diretor,1
47,2024,48,ALTO DO PASCOAL,PROFESSOR 1,em sala de aula,14
48,2024,49,ALTO DO PASCOAL,PROFESSOR 1,Professor Readaptado,1
49,2024,50,ALTO DO PASCOAL,PROFESSOR 1,Vice-diretor,1
50,2024,51,ALTO DO REFUGIO IVAN NEVES,PROFESSOR 1,,1
51,2024,52,ALTO DO REFUGIO IVAN NEVES,PROFESSOR 1,Coordenador pedagógico,1
52,2024,53,ALTO DO REFUGIO IVAN NEVES,PROFESSOR 1,Diretor,1
53,2024,54,ALTO DO REFUGIO IVAN NEVES,PROFESSOR 1,em sala de aula,9
54,2024,55,ALTO DO REFUGIO IVAN NEVES,PROFESSOR 1,Vice-diretor,1
55,2024,56,ALTO JARDIM PROGRESSO,PROFESSOR 1,Diretor,1
56,2024,57,ALTO JARDIM PROGRESSO,PROFESSOR 1,em sala de aula,9
57,2024,58,ALTO JARDIM PROGRESSO,PROFESSOR 1,Vice-diretor,1
58,2024,59,ALTO SANTA TEREZINHA,PROFESSOR 1,,5
59,2024,60,ALTO SANTA TEREZINHA,PROFESSOR 1,Apoio Pedagógico Diurno,1
60,2024,61,ALTO SANTA TEREZINHA,PROFESSOR 1,Coordenador pedagógico,1
61,2024,62,ALTO SANTA TEREZINHA,PROFESSOR 1,Diretor,1
62,2024,63,ALTO SANTA TEREZINHA,PROFESSOR 1,em sala de aula,14
63,2024,64,ALTO SANTA TEREZINHA,PROFESSOR 1,Outros,1
64,2024,65,ALTO SANTA TEREZINHA,PROFESSOR 1,Professor Readaptado,3
65,2024,66,ALTO SANTA TEREZINHA,PROFESSOR 1,Vice-diretor,1
66,2024,67,ANA MAURICIA WANDERLEY,PROFESSOR 1,,4
67,2024,68,ANA MAURICIA WANDERLEY,PROFESSOR 1,Coordenador pedagógico,1
68,2024,69,ANA MAURICIA WANDERLEY,PROFESSOR 1,Diretor,1
69,2024,70,ANA MAURICIA WANDERLEY,PROFESSOR 1,em sala de aula,5
70,2024,71,ANA MAURICIA WANDERLEY,PROFESSOR 1,Professor Readaptado,1
71,2024,72,ANDRE DE MELO,PROFESSOR 1,,1
72,2024,73,ANDRE DE MELO,PROFESSOR 1,Apoio Pedagógico Diurno,1
73,2024,74,ANDRE DE MELO,PROFESSOR 1,Apoio Pedagógico Noturno,2
74,2024,75,ANDRE DE MELO,PROFESSOR 1,Coordenador pedagógico,2
75,2024,76,ANDRE DE MELO,PROFESSOR 1,Diretor,1
76,2024,77,ANDRE DE MELO,PROFESSOR 1,em sala de aula,12
77,2024,78,ANDRE DE MELO,PROFESSOR 1,Outros,1
78,2024,79,ANDRE DE MELO,PROFESSOR 1,Vice-diretor,1
79,2024,80,ANITA PAES BARRETO,PROFESSOR 1,,2
80,2024,81,ANITA PAES BARRETO,PROFESSOR 1,Coordenador pedagógico,1
81,2024,82,ANITA PAES BARRETO,PROFESSOR 1,Diretor,1
82,2024,83,ANITA PAES BARRETO,PROFESSOR 1,em sala de aula,2
83,2024,84,ANITA PAES BARRETO,PROFESSOR 1,Professor Readaptado,1
84,2024,85,ANITA PAES BARRETO,PROFESSOR 1,Vice-diretor,1
85,2024,86,ANTONIO FARIAS FILHO,PROFESSOR 1,,4
86,2024,87,ANTONIO FARIAS FILHO,PROFESSOR 1,Coordenador pedagógico,1
87,2024,88,ANTONIO FARIAS FILHO,PROFESSOR 1,Diretor,1
88,2024,89,ANTONIO FARIAS FILHO,PROFESSOR 1,em sala de aula,13
89,2024,90,ANTONIO FARIAS FILHO,PROFESSOR 1,Professor Readaptado,4
90,2024,91,ANTONIO FARIAS FILHO,PROFESSOR 1,Vice-diretor,1
91,2024,92,ANTONIO LUIZ,PROFESSOR 1,,3
92,2024,93,ANTONIO LUIZ,PROFESSOR 1,Coordenador pedagógico,1
93,2024,94,ANTONIO LUIZ,PROFESSOR 1,Diretor,1
94,2024,95,ANTONIO LUIZ,PROFESSOR 1,em sala de aula,9
95,2024,96,ANTONIO LUIZ,PROFESSOR 1,Professor Readaptado,2
96,2024,97,ANTONIO LUIZ,PROFESSOR 1,Vice-diretor,1
97,2024,98,ANTONIO TIBURCIO,PROFESSOR 1,,2
98,2024,99,ANTONIO TIBURCIO,PROFESSOR 1,Coordenador pedagógico,1
99,2024,100,ANTONIO TIBURCIO,PROFESSOR 1,Diretor,1
100,2024,101,ANTONIO TIBURCIO,PROFESSOR 1,em sala de aula,7
101,2024,102,ANTONIO TIBURCIO,PROFESSOR 1,Professor Readaptado,1
102,2024,103,ANTONIO TIBURCIO,PROFESSOR 1,Vice-diretor,1
103,2024,104,ARRAIAL NOVO DO BOM JESUS,PROFESSOR 1,Apoio Pedagógico Noturno,3
104,2024,105,ARRAIAL NOVO DO BOM JESUS,PROFESSOR 1,Coordenador pedagógico,3
105,2024,106,ARRAIAL NOVO DO BOM JESUS,PROFESSOR 1,Diretor,1
106,2024,107,ARRAIAL NOVO DO BOM JESUS,PROFESSOR 1,em sala de aula,13
107,2024,108,ARRAIAL NOVO DO BOM JESUS,PROFESSOR 1,Professor Readaptado,3
108,2024,109,ARTISTA PLASTICO CICERO DIAS,PROFESSOR 1,,2
109,2024,110,ARTISTA PLASTICO CICERO DIAS,PROFESSOR 1,Apoio Pedagógico Diurno,2
110,2024,111,ARTISTA PLASTICO CICERO DIAS,PROFESSOR 1,Coordenador pedagógico,1
111,2024,112,ARTISTA PLASTICO CICERO DIAS,PROFESSOR 1,Diretor,1
112,2024,113,ARTISTA PLASTICO CICERO DIAS,PROFESSOR 1,em sala de aula,18
113,2024,114,ARTISTA PLASTICO CICERO DIAS,PROFESSOR 1,Vice-diretor,1
114,2024,115,ASA BRANCA,PROFESSOR 1,,3
115,2024,116,ASA BRANCA,PROFESSOR 1,Diretor,1
116,2024,117,ASA BRANCA,PROFESSOR 1,em sala de aula,6
117,2024,118,ASA BRANCA,PROFESSOR 1,Vice-diretor,1
118,2024,119,BALBINA MENELAU,PROFESSOR 1,,3
119,2024,120,BALBINA MENELAU,PROFESSOR 1,Coordenador pedagógico,1
120,2024,121,BALBINA MENELAU,PROFESSOR 1,Diretor,1
121,2024,122,BALBINA MENELAU,PROFESSOR 1,em sala de aula,10
122,2024,123,BALBINA MENELAU,PROFESSOR 1,Professor Readaptado,1
123,2024,124,BALBINA MENELAU,PROFESSOR 1,Vice-diretor,1
124,2024,125,BEATO EUGENIO MAZENOD,PROFESSOR 1,,1
125,2024,126,BEATO EUGENIO MAZENOD,PROFESSOR 1,Assistente de direção,1
126,2024,127,BEATO EUGENIO MAZENOD,PROFESSOR 1,Diretor,1
127,2024,128,BEATO EUGENIO MAZENOD,PROFESSOR 1,em sala de aula,11
128,2024,129,BEATO EUGENIO MAZENOD,PROFESSOR 1,Outros,1
129,2024,130,BEATO EUGENIO MAZENOD,PROFESSOR 1,Professor Readaptado,3
130,2024,131,BEATO EUGENIO MAZENOD,PROFESSOR 1,Vice-diretor,1
131,2024,132,BOA ESPERANCA,PROFESSOR 1,,2
132,2024,133,BOA ESPERANCA,PROFESSOR 1,Apoio Pedagógico Diurno,2
133,2024,134,BOA ESPERANCA,PROFESSOR 1,Diretor,1
134,2024,135,BOA ESPERANCA,PROFESSOR 1,em sala de aula,9
135,2024,136,BOA ESPERANCA,PROFESSOR 1,Vice-diretor,1
136,2024,137,BOLA NA REDE,PROFESSOR 1,,2
137,2024,138,BOLA NA REDE,PROFESSOR 1,Apoio Pedagógico Noturno,1
138,2024,139,BOLA NA REDE,PROFESSOR 1,Coordenador pedagógico,1
139,2024,140,BOLA NA REDE,PROFESSOR 1,Diretor,1
140,2024,141,BOLA NA REDE,PROFESSOR 1,em sala de aula,12
141,2024,142,BOLA NA REDE,PROFESSOR 1,Professor Readaptado,1
142,2024,143,BOLA NA REDE,PROFESSOR 1,Vice-diretor,1
143,2024,144,CAMPINA DO BARRETO,PROFESSOR 1,,1
144,2024,145,CAMPINA DO BARRETO,PROFESSOR 1,Assistente de direção,1
145,2024,146,CAMPINA DO BARRETO,PROFESSOR 1,Coordenador pedagógico,1
146,2024,147,CAMPINA DO BARRETO,PROFESSOR 1,Diretor,1
147,2024,148,CAMPINA DO BARRETO,PROFESSOR 1,em sala de aula,11
148,2024,149,CAMPINA DO BARRETO,PROFESSOR 1,Vice-diretor,1
149,2024,150,CAPELA SANTO ANTONIO,PROFESSOR 1,,1
150,2024,151,CAPELA SANTO ANTONIO,PROFESSOR 1,Assistente de direção,1
151,2024,152,CAPELA SANTO ANTONIO,PROFESSOR 1,Coordenador pedagógico,1
152,2024,153,CAPELA SANTO ANTONIO,PROFESSOR 1,Diretor,1
153,2024,154,CAPELA SANTO ANTONIO,PROFESSOR 1,em sala de aula,8
154,2024,155,CAPELA SANTO ANTONIO,PROFESSOR 1,Vice-diretor,1
155,2024,156,CARLUCIO DE SOUZA CASTANHA JUNIOR,PROFESSOR 1,,6
156,2024,157,CARLUCIO DE SOUZA CASTANHA JUNIOR,PROFESSOR 1,Apoio Pedagógico Diurno,1
157,2024,158,CARLUCIO DE SOUZA CASTANHA JUNIOR,PROFESSOR 1,Assistente de direção,1
158,2024,159,CARLUCIO DE SOUZA CASTANHA JUNIOR,PROFESSOR 1,Diretor,1
159,2024,160,CARLUCIO DE SOUZA CASTANHA JUNIOR,PROFESSOR 1,em sala de aula,14
160,2024,161,CARLUCIO DE SOUZA CASTANHA JUNIOR,PROFESSOR 1,Professor Readaptado,4
161,2024,162,CARLUCIO DE SOUZA CASTANHA JUNIOR,PROFESSOR 1,Vice-diretor,1
162,2024,163,CASA DOS FERROVIARIOS,PROFESSOR 1,,5
163,2024,164,CASA DOS FERROVIARIOS,PROFESSOR 1,Apoio Pedagógico Noturno,1
164,2024,165,CASA DOS FERROVIARIOS,PROFESSOR 1,Coordenador pedagógico,1
165,2024,166,CASA DOS FERROVIARIOS,PROFESSOR 1,Diretor,1
166,2024,167,CASA DOS FERROVIARIOS,PROFESSOR 1,em sala de aula,18
167,2024,168,CASA DOS FERROVIARIOS,PROFESSOR 1,Professor Readaptado,5
168,2024,169,CASA DOS FERROVIARIOS,PROFESSOR 1,Vice-diretor,1
169,2024,170,CASARAO DO BARBALHO,PROFESSOR 1,,4
170,2024,171,CASARAO DO BARBALHO,PROFESSOR 1,Apoio Pedagógico Diurno,1
171,2024,172,CASARAO DO BARBALHO,PROFESSOR 1,Assistente de direção,1
172,2024,173,CASARAO DO BARBALHO,PROFESSOR 1,Coordenador pedagógico,2
173,2024,174,CASARAO DO BARBALHO,PROFESSOR 1,Diretor,1
174,2024,175,CASARAO DO BARBALHO,PROFESSOR 1,em sala de aula,10
175,2024,176,CASARAO DO BARBALHO,PROFESSOR 1,Professor Readaptado,2
176,2024,177,CECILIA MEIRELLES,PROFESSOR 1,,2
177,2024,178,CECILIA MEIRELLES,PROFESSOR 1,Apoio Pedagógico Diurno,1
178,2024,179,CECILIA MEIRELLES,PROFESSOR 1,Assistente de direção,1
179,2024,180,CECILIA MEIRELLES,PROFESSOR 1,Coordenador pedagógico,1
180,2024,181,CECILIA MEIRELLES,PROFESSOR 1,Diretor,1
181,2024,182,CECILIA MEIRELLES,PROFESSOR 1,em sala de aula,13
182,2024,183,CECILIA MEIRELLES,PROFESSOR 1,Vice-diretor,1
183,2024,184,CELIA ARRAES,PROFESSOR 1,,5
184,2024,185,CELIA ARRAES,PROFESSOR 1,Coordenador pedagógico,1
185,2024,186,CELIA ARRAES,PROFESSOR 1,Diretor,1
186,2024,187,CELIA ARRAES,PROFESSOR 1,em sala de aula,8
187,2024,188,CELIA ARRAES,PROFESSOR 1,Professor Readaptado,2
188,2024,189,CHICO MENDES,PROFESSOR 1,,5
189,2024,190,CHICO MENDES,PROFESSOR 1,Apoio Pedagógico Noturno,1
190,2024,191,CHICO MENDES,PROFESSOR 1,Coordenador pedagógico,1
191,2024,192,CHICO MENDES,PROFESSOR 1,Diretor,1
192,2024,193,CHICO MENDES,PROFESSOR 1,em sala de aula,13
193,2024,194,CHICO MENDES,PROFESSOR 1,Vice-diretor,1
194,2024,195,CICERO FRANKLIN CORDEIRO,PROFESSOR 1,,2
195,2024,196,CICERO FRANKLIN CORDEIRO,PROFESSOR 1,Apoio Pedagógico Diurno,1
196,2024,197,CICERO FRANKLIN CORDEIRO,PROFESSOR 1,Coordenador pedagógico,1
197,2024,198,CICERO FRANKLIN CORDEIRO,PROFESSOR 1,Diretor,1
198,2024,199,CICERO FRANKLIN CORDEIRO,PROFESSOR 1,em sala de aula,8
199,2024,200,CICERO FRANKLIN CORDEIRO,PROFESSOR 1,Outros,1
200,2024,201,CICERO FRANKLIN CORDEIRO,PROFESSOR 1,Professor Readaptado,3
201,2024,202,CIDADAO HERBERT DE SOUZA,PROFESSOR 1,Apoio Pedagógico Diurno,1
202,2024,203,CIDADAO HERBERT DE SOUZA,PROFESSOR 1,Diretor,1
203,2024,204,CIDADAO HERBERT DE SOUZA,PROFESSOR 1,em sala de aula,10
204,2024,205,CIDADAO HERBERT DE SOUZA,PROFESSOR 1,Outros,2
205,2024,206,CIDADAO HERBERT DE SOUZA,PROFESSOR 1,Professor Readaptado,3
206,2024,207,CIDADAO HERBERT DE SOUZA,PROFESSOR 1,Vice-diretor,1
207,2024,208,CLARICE LISPECTOR,PROFESSOR 1,,3
208,2024,209,CLARICE LISPECTOR,PROFESSOR 1,Diretor,1
209,2024,210,CLARICE LISPECTOR,PROFESSOR 1,em sala de aula,7
210,2024,211,CLARICE LISPECTOR,PROFESSOR 1,Outros,1
211,2024,212,CLARICE LISPECTOR,PROFESSOR 1,Professor Readaptado,1
212,2024,213,CLARICE LISPECTOR,PROFESSOR 1,Vice-diretor,1
213,2024,214,COMPOSITOR CAPIBA,PROFESSOR 1,,1
214,2024,215,COMPOSITOR CAPIBA,PROFESSOR 1,Coordenador pedagógico,1
215,2024,216,COMPOSITOR CAPIBA,PROFESSOR 1,Diretor,1
216,2024,217,COMPOSITOR CAPIBA,PROFESSOR 1,em sala de aula,7
217,2024,218,COMPOSITOR CAPIBA,PROFESSOR 1,Outros,1
218,2024,219,COMPOSITOR CAPIBA,PROFESSOR 1,Professor Readaptado,1
219,2024,220,COMPOSITOR CAPIBA,PROFESSOR 1,Vice-diretor,1
220,2024,221,COMPOSITOR LEVINO FERREIRA,PROFESSOR 1,,1
221,2024,222,COMPOSITOR LEVINO FERREIRA,PROFESSOR 1,Diretor,1
222,2024,223,COMPOSITOR LEVINO FERREIRA,PROFESSOR 1,em sala de aula,6
223,2024,224,COMPOSITOR LEVINO FERREIRA,PROFESSOR 1,Professor Readaptado,3
224,2024,225,COMPOSITOR LEVINO FERREIRA,PROFESSOR 1,Vice-diretor,1
225,2024,226,CORREGO DA AREIA,PROFESSOR 1,,2
226,2024,227,CORREGO DA AREIA,PROFESSOR 1,Diretor,1
227,2024,228,CORREGO DA AREIA,PROFESSOR 1,em sala de aula,8
228,2024,229,CORREGO DA AREIA,PROFESSOR 1,Professor Readaptado,1
229,2024,230,CORREGO DA AREIA,PROFESSOR 1,Vice-diretor,1
230,2024,231,CORREGO DA BICA,PROFESSOR 1,,5
231,2024,232,CORREGO DA BICA,PROFESSOR 1,Coordenador pedagógico,1
232,2024,233,CORREGO DA BICA,PROFESSOR 1,Diretor,1
233,2024,234,CORREGO DA BICA,PROFESSOR 1,em sala de aula,10
234,2024,235,CORREGO DA BICA,PROFESSOR 1,Professor Readaptado,1
235,2024,236,CORREGO DA BICA,PROFESSOR 1,Vice-diretor,1
236,2024,237,CORREGO DO EUCLIDES,PROFESSOR 1,,5
237,2024,238,CORREGO DO EUCLIDES,PROFESSOR 1,Apoio Pedagógico Diurno,1
238,2024,239,CORREGO DO EUCLIDES,PROFESSOR 1,Apoio Pedagógico Noturno,1
239,2024,240,CORREGO DO EUCLIDES,PROFESSOR 1,Coordenador pedagógico,1
240,2024,241,CORREGO DO EUCLIDES,PROFESSOR 1,Diretor,1
241,2024,242,CORREGO DO EUCLIDES,PROFESSOR 1,em sala de aula,8
242,2024,243,CORREGO DO EUCLIDES,PROFESSOR 1,Vice-diretor,1
243,2024,244,CREUSA DE FREITAS CAVALCANTI,PROFESSOR 1,,5
244,2024,245,CREUSA DE FREITAS CAVALCANTI,PROFESSOR 1,Assistente de direção,1
245,2024,246,CREUSA DE FREITAS CAVALCANTI,PROFESSOR 1,Coordenador pedagógico,2
246,2024,247,CREUSA DE FREITAS CAVALCANTI,PROFESSOR 1,Diretor,1
247,2024,248,CREUSA DE FREITAS CAVALCANTI,PROFESSOR 1,em sala de aula,16
248,2024,249,CREUSA DE FREITAS CAVALCANTI,PROFESSOR 1,Professor Readaptado,1
249,2024,250,CREUSA DE FREITAS CAVALCANTI,PROFESSOR 1,Vice-diretor,1
250,2024,251,CRISTIANO CORDEIRO,PROFESSOR 1,,4
251,2024,252,CRISTIANO CORDEIRO,PROFESSOR 1,Coordenador pedagógico,2
252,2024,253,CRISTIANO CORDEIRO,PROFESSOR 1,Diretor,1
253,2024,254,CRISTIANO CORDEIRO,PROFESSOR 1,em sala de aula,12
254,2024,255,CRISTIANO CORDEIRO,PROFESSOR 1,Professor Readaptado,1
255,2024,256,CRISTIANO CORDEIRO,PROFESSOR 1,Vice-diretor,1
256,2024,257,DA GUABIRABA,PROFESSOR 1,,3
257,2024,258,DA GUABIRABA,PROFESSOR 1,Coordenador pedagógico,2
258,2024,259,DA GUABIRABA,PROFESSOR 1,Diretor,1
259,2024,260,DA GUABIRABA,PROFESSOR 1,em sala de aula,14
260,2024,261,DA GUABIRABA,PROFESSOR 1,Professor Readaptado,4
261,2024,262,DA GUABIRABA,PROFESSOR 1,Vice-diretor,1
262,2024,263,DA IPUTINGA,PROFESSOR 1,,1
263,2024,264,DA IPUTINGA,PROFESSOR 1,Assistente de direção,1
264,2024,265,DA IPUTINGA,PROFESSOR 1,Coordenador pedagógico,2
265,2024,266,DA IPUTINGA,PROFESSOR 1,Diretor,1
266,2024,267,DA IPUTINGA,PROFESSOR 1,em sala de aula,7
267,2024,268,DA MANGABEIRA,PROFESSOR 1,,3
268,2024,269,DA MANGABEIRA,PROFESSOR 1,Apoio Pedagógico Diurno,2
269,2024,270,DA MANGABEIRA,PROFESSOR 1,Apoio Pedagógico Noturno,1
270,2024,271,DA MANGABEIRA,PROFESSOR 1,Coordenador pedagógico,1
271,2024,272,DA MANGABEIRA,PROFESSOR 1,Diretor,1
272,2024,273,DA MANGABEIRA,PROFESSOR 1,em sala de aula,6
273,2024,274,DARCY RIBEIRO,PROFESSOR 1,,3
274,2024,275,DARCY RIBEIRO,PROFESSOR 1,Coordenador pedagógico,1
275,2024,276,DARCY RIBEIRO,PROFESSOR 1,Diretor,1
276,2024,277,DARCY RIBEIRO,PROFESSOR 1,em sala de aula,20
277,2024,278,DARCY RIBEIRO,PROFESSOR 1,Professor Readaptado,2
278,2024,279,DARCY RIBEIRO,PROFESSOR 1,Vice-diretor,1
279,2024,280,DE AGUA FRIA,PROFESSOR 1,,2
280,2024,281,DE AGUA FRIA,PROFESSOR 1,Coordenador pedagógico,2
281,2024,282,DE AGUA FRIA,PROFESSOR 1,Diretor,1
282,2024,283,DE AGUA FRIA,PROFESSOR 1,em sala de aula,9
283,2024,284,DE AGUA FRIA,PROFESSOR 1,Professor Readaptado,1
284,2024,285,DE AGUA FRIA,PROFESSOR 1,Vice-diretor,1
285,2024,286,DE BEBERIBE,PROFESSOR 1,,2
286,2024,287,DE BEBERIBE,PROFESSOR 1,Coordenador pedagógico,1
287,2024,288,DE BEBERIBE,PROFESSOR 1,Diretor,1
288,2024,289,DE BEBERIBE,PROFESSOR 1,em sala de aula,8
289,2024,290,DE BEBERIBE,PROFESSOR 1,Outros,1
290,2024,291,DE BEBERIBE,PROFESSOR 1,Vice-diretor,1
291,2024,292,DE CASA AMARELA,PROFESSOR 1,,3
292,2024,293,DE CASA AMARELA,PROFESSOR 1,Coordenador pedagógico,1
293,2024,294,DE CASA AMARELA,PROFESSOR 1,Diretor,1
294,2024,295,DE CASA AMARELA,PROFESSOR 1,em sala de aula,9
295,2024,296,DE CASA AMARELA,PROFESSOR 1,Vice-diretor,1
296,2024,297,DE DOIS RIOS,PROFESSOR 1,,2
297,2024,298,DE DOIS RIOS,PROFESSOR 1,Assistente de direção,1
298,2024,299,DE DOIS RIOS,PROFESSOR 1,Coordenador pedagógico,1
299,2024,300,DE DOIS RIOS,PROFESSOR 1,Diretor,1
300,2024,301,DE DOIS RIOS,PROFESSOR 1,em sala de aula,7
301,2024,302,DE DOIS RIOS,PROFESSOR 1,Outros,1
302,2024,303,DE DOIS RIOS,PROFESSOR 1,Professor Readaptado,2
303,2024,304,DE DOIS RIOS,PROFESSOR 1,Vice-diretor,1
304,2024,305,DE TEJIPIO,PROFESSOR 1,,2
305,2024,306,DE TEJIPIO,PROFESSOR 1,Apoio Pedagógico Noturno,1
306,2024,307,DE TEJIPIO,PROFESSOR 1,Coordenador pedagógico,1
307,2024,308,DE TEJIPIO,PROFESSOR 1,Diretor,1
308,2024,309,DE TEJIPIO,PROFESSOR 1,em sala de aula,10
309,2024,310,DE TEJIPIO,PROFESSOR 1,Professor Readaptado,4
310,2024,311,DE TEJIPIO,PROFESSOR 1,Vice-diretor,1
311,2024,312,DEPUTADO EDSON CANTARELLI,PROFESSOR 1,,5
312,2024,313,DEPUTADO EDSON CANTARELLI,PROFESSOR 1,Apoio Pedagógico Noturno,2
313,2024,314,DEPUTADO EDSON CANTARELLI,PROFESSOR 1,Assistente de direção,1
314,2024,315,DEPUTADO EDSON CANTARELLI,PROFESSOR 1,Coordenador pedagógico,1
315,2024,316,DEPUTADO EDSON CANTARELLI,PROFESSOR 1,Diretor,1
316,2024,317,DEPUTADO EDSON CANTARELLI,PROFESSOR 1,em sala de aula,7
317,2024,318,DEPUTADO EDSON CANTARELLI,PROFESSOR 1,Professor Readaptado,3
318,2024,319,DEPUTADO EDSON CANTARELLI,PROFESSOR 1,Vice-diretor,1
319,2024,320,DEPUTADO FERNANDO SAMPAIO,PROFESSOR 1,,3
320,2024,321,DEPUTADO FERNANDO SAMPAIO,PROFESSOR 1,Apoio Pedagógico Diurno,1
321,2024,322,DEPUTADO FERNANDO SAMPAIO,PROFESSOR 1,Diretor,1
